<trainsetNo>1</trainsetNo><version>null</version><modversion>null</modversion><file>wordConditionalProbIndexArr</file>
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	5
49	5
50	5
51	5
52	5
53	5
54	5
55	5
56	5
57	5
58	5
59	5
60	5
61	5
62	7
63	9
64	9
65	9
66	9
67	9
68	9
69	9
70	9
71	9
72	9
73	9
74	9
75	9
76	9
77	9
78	9
79	9
80	9
81	9
82	9
83	9
84	9
85	9
86	9
87	9
88	9
89	9
90	9
91	9
92	9
93	9
94	10
95	10
96	10
97	10
98	10
99	10
100	22
101	22
102	22
103	22
104	22
105	22
106	22
107	22
108	22
109	22
110	22
111	22
112	22
113	22
114	22
115	22
116	22
117	22
118	22
119	22
120	22
121	22
122	22
123	22
124	22
125	22
126	22
127	22
128	22
129	22
130	22
131	22
132	22
133	22
134	22
135	22
136	22
137	22
138	22
139	22
140	22
141	22
142	22
143	22
144	22
145	22
146	22
147	22
148	22
149	23
150	23
151	23
152	24
153	24
154	24
155	24
156	24
157	24
158	24
159	24
160	25
161	27
162	27
163	27
164	27
165	27
166	27
167	27
168	27
169	27
170	28
171	28
172	28
173	28
174	28
175	28
176	28
177	29
178	29
179	29
180	29
181	29
182	30
183	33
184	35
185	35
186	35
187	35
188	35
189	43
190	43
191	53
192	53
193	53
194	53
195	53
196	53
197	53
198	53
199	53
200	53
201	53
202	53
203	53
204	53
205	53
206	53
207	53
208	53
209	53
210	53
211	53
212	53
213	53
214	53
215	54
216	54
217	54
218	54
219	54
220	54
221	84
222	88
223	88
224	90
225	90
226	90
227	90
228	90
229	90
230	90
231	90
232	90
233	90
234	90
235	90
236	90
237	90
238	90
239	90
240	90
241	90
242	90
243	90
244	90
245	90
246	90
247	90
248	92
249	92
250	93
251	95
252	95
253	95
254	95
255	96
256	96
257	96
258	96
259	96
260	96
261	96
262	96
263	96
264	96
265	96
266	96
267	96
268	96
269	96
270	96
271	97
272	97
273	97
274	97
275	98
276	98
277	98
278	98
279	98
280	98
281	98
282	98
283	98
284	98
285	98
286	98
287	98
288	98
289	98
290	98
291	98
292	98
293	98
294	98
295	98
296	98
297	98
298	98
299	98
300	98
301	98
302	98
303	98
304	98
305	98
306	98
307	98
308	98
309	98
310	98
311	98
312	98
313	98
314	98
315	99
316	99
317	99
318	99
319	100
320	100
321	101
322	101
323	101
324	101
325	101
326	101
327	101
328	101
329	101
330	101
331	101
332	101
333	101
334	101
335	101
336	101
337	101
338	101
339	101
340	101
341	101
342	101
343	101
344	101
345	101
346	101
347	101
348	101
349	101
350	101
351	102
352	102
353	102
354	102
355	102
356	107
357	107
358	107
359	107
360	107
361	107
362	107
363	107
364	107
365	107
366	107
367	107
368	107
369	107
370	107
371	107
372	107
373	107
374	107
375	108
376	108
377	108
378	108
379	108
380	108
381	108
382	108
383	108
384	108
385	108
386	109
387	109
388	109
389	109
390	110
391	110
392	110
393	110
394	110
395	110
396	110
397	110
398	112
399	123
400	123
401	123
402	123
403	123
404	123
405	123
406	125
407	125
408	125
409	126
410	126
411	126
412	126
413	126
414	127
415	128
416	128
417	129
418	132
419	132
420	132
421	132
422	132
423	132
424	132
425	132
426	132
427	132
428	132
429	132
430	132
431	132
432	132
433	132
434	133
435	133
436	134
437	134
438	136
439	136
440	136
441	136
442	138
443	138
444	162
445	162
446	162
447	162
448	162
449	162
450	162
451	162
452	162
453	162
454	162
455	162
456	163
457	163
458	163
459	163
460	165
461	165
462	165
463	165
464	166
465	166
466	166
467	166
468	166
469	166
470	166
471	166
472	166
473	166
474	166
475	166
476	166
477	166
478	168
479	168
480	169
481	169
482	169
483	169
484	169
485	169
486	169
487	169
488	169
489	169
490	169
491	169
492	169
493	169
494	169
495	169
496	169
497	169
498	169
499	169
500	169
501	169
502	169
503	169
504	171
505	171
506	171
507	171
508	172
509	172
510	172
511	174
512	174
513	174
514	174
515	174
516	174
517	174
518	175
519	175
520	175
